epoch,loss,val_loss
57,2.7394430074007703,3.1456943322837603
58,2.7273104341724252,3.134469963830232
59,2.7128261946424654,3.131207910771108
60,2.698760708676109,3.1203427857990507
61,2.686245934369695,3.1168089355597517
62,2.6748019270756074,3.112192836994863
63,2.661647471697522,3.1059080759684243
64,2.6481280930434603,3.104654439893956
65,2.637120550694848,3.097800079780289
66,2.6260128041359945,3.092308857269931
67,2.6132774815780704,3.0910472085204304
68,2.6022808451189774,3.0847497700638913
69,2.5911423103718816,3.0788732188663404
70,2.575866006094695,3.0724662577552633
71,2.565389398784074,3.072506999164694
72,2.5526940832661174,3.069565737800759
73,2.5387584629944104,3.0581361291780755
74,2.5299237176838805,3.056683851193778
75,2.515651089229664,3.052405150127813
76,2.502462671778876,3.042855565558003
77,2.488865443925817,3.036443936673901
78,2.478037429761283,3.0311072717739056
79,2.4635898453273852,3.0281181677484312
80,2.4518414972200677,3.0219414304580368
81,2.4400696855054123,3.025068820277347
82,2.4289577781902585,3.0130530309073533
83,2.4181895044785513,3.0094355430281112
84,2.404157601328339,3.0088556416427035
85,2.394360472884359,3.0050780712803706
86,2.3826801525389594,2.996806504857188
87,2.3690393303014057,2.995040835207525
88,2.361192184158518,2.9913400778790566
89,2.3469806119862486,2.9884032337977415
90,2.3374907839650345,2.987265300147141
91,2.325286682145002,2.985996175918901
92,2.3153645982219198,2.9776336492868416
93,2.3024629289087866,2.974569746210605
94,2.2934197192453634,2.9739066960942395
95,2.2813925521786205,2.966506868475097
96,2.269321237435321,2.9725021752627088
97,2.261277470407607,2.975436408811481
98,2.2493588612552435,2.959218725373473
99,2.236796016934552,2.9537528295557207
100,2.225490428224395,2.9582819093631794
101,2.215768963978763,2.9574028952715268
102,2.2053800574837856,2.9431558097968122
103,2.1938449763044527,2.9471876067954277
104,2.185425094411343,2.9415267207954505
105,2.1731725835598974,2.938353441938569
106,2.1626487502568885,2.9431751398094597
107,2.1519953892703803,2.9332053611047155
108,2.1413628562090268,2.9289037879509263
109,2.130697175923279,2.9263952965474833
110,2.1229219959758003,2.9285008957617396
111,2.1169883309537347,2.923701489525002
112,2.103303514955416,2.9373847804492033
113,2.0954394783148786,2.9228322304753815
114,2.0858172967967104,2.9181594194742195
115,2.074790115597882,2.9178716361774173
116,2.065771279958733,2.918097059434979
117,2.0567638823754675,2.9160765706235345
118,2.046557177974202,2.921453678155247
119,2.0369443571517234,2.9189073546526303
120,2.0303101841407485,2.9117061850390855
121,2.0210207695699443,2.9158255118357985
122,2.0117475030794427,2.9180576489444525
123,2.001038225391243,2.913760517216936
124,1.9907363914739231,2.9121713175552304
125,1.9840431414576019,2.908186055436919
126,1.9758096183905622,2.90791870571893
127,1.96605597266668,2.935062905404135
128,1.9592723046677023,2.9098165608659574
129,1.9502327351630488,2.906376790396775
130,1.937601692062893,2.903649349252886
131,1.9288052355689842,2.909086317955693
132,1.9195628286917,2.909713351776831
133,1.912936400763596,2.9140237695557154
134,1.9030456854824276,2.9022528400904015
135,1.89554376592113,2.902690736553337
136,1.88432450686829,2.9080086840858943
137,1.8775794485953288,2.9008694188001285
138,1.8680219071826853,2.902740529820889
139,1.862852178042448,2.9022667659485895
140,1.8489568811931691,2.894999002102558
141,1.841138088250462,2.897440276568449
142,1.834556665098617,2.920249328331605
143,1.8290804227193196,2.8996274370684403
144,1.8177809906408253,2.900340092333057
145,1.808226218203452,2.913983646827408
146,1.8027647291054705,2.895004097419449
147,1.7916757336145714,2.9060890654471354
148,1.7845255141519796,2.9060338901568064
149,1.7787467392185066,2.898667646359794
150,1.7677232374118854,2.906194236208115
151,1.7565090007419828,2.90133490139925
152,1.7504004023749113,2.902016875110095
153,1.7407132507879524,2.8996012230965658
154,1.7317739634574214,2.8959084090301257
155,1.7267172301368874,2.8987789576566674
156,1.7161887114561056,2.895125196955878
157,1.7123634719647436,2.8964589185352567
158,1.7035548355005965,2.8996888675770176
159,1.6903248738638963,2.916860580444336
160,1.6852297440862858,2.898097457765024
161,1.6741726056432926,2.9005324508570416
162,1.6687976539386475,2.899598868084356
163,1.6600214680538903,2.9047166939023175
164,1.653627925784276,2.8984456082436605
165,1.6431497471242011,2.901251400573344
166,1.6344579206740304,2.907465116887153
167,1.6318597114538844,2.8932399618977738
168,1.6207062332942013,2.89612283082954
169,1.6100097889638652,2.8961189366594144
170,1.5998328124420553,2.894367857824398
171,1.5947813524978574,2.9060656652168886
172,1.592693659826673,2.8963908766895408
173,1.5800154692010036,2.912515714701721
174,1.5745875593982166,2.9006567856430503
175,1.5617349006958652,2.909557228852928
176,1.5588600665708132,2.9085850283063412
177,1.5482618984793812,2.907635855775342
178,1.5505076078422966,2.9048036110552053
179,1.535203973955243,2.9071575025968914
180,1.5286964183115255,2.9062845948376235
181,1.5247563274600837,2.907468078508659
182,1.5136588982891936,2.904450733450395
183,1.507177720090005,2.90244523181191
184,1.4982237031188192,2.9136612686929824
185,1.4949717722864593,2.9121192879817657
186,1.4849522863259295,2.9210231153270865
187,1.4848128703073107,2.9167717901463246
188,1.4705472993448314,2.9175791267604265
189,1.4638826655939159,2.9199882378558066
190,1.458157728492962,2.9225419784900004
191,1.4526160110401203,2.9292311356540472
192,1.445834326844678,2.9336309251905996
193,1.4417755130977068,2.937665511787189
194,1.439316297382242,2.928150593479977
195,1.4279223931992606,2.921667148292316
196,1.4202539483203163,2.930180264927667
197,1.4127940286563923,2.9313879516054304
198,1.4070652869180285,2.9316996451671615
199,1.4030685263846996,2.9458431764997006
