29	39	certainly was great in comedy	65	jean is wonderful in this 	26	-11.96605	-11.01810	0.94795	1
30	0	controlled the best thing on	61	be the best thing on 	61	-36.36322	-8.60764	27.75558	4
31	0	assault with great ease and	0	          	0	-18.14281	-18.14281	0.00000	2
32	55	premise is stupid and it	55	premise is stupid and it 	0	-5.89125	-5.89125	0.00000	5
33	43	stupid than funny believe me	40	comes off more stupid than 	-3	-13.40705	-10.83902	2.56803	2
34	64	of the best hollywood director	64	of the best hollywood director 	0	-9.77440	-9.77440	0.00000	5
35	39	been very disappointing had very	0	          	-39	-14.77850	-8.50436	6.27414	0
36	41	were completely annoying the entire	0	          	-41	-6.92781	-4.72138	2.20643	0
37	40	i understand poor actor must	40	i understand poor actor must 	0	-7.35124	-7.35124	0.00000	5
38	41	as well best of all	0	          	-41	-12.01505	-5.96976	6.04529	0
39	38	for a surprisingly fun ride	38	for a surprisingly fun ride 	0	-13.49906	-13.49906	0.00000	5
40	73	at his best is the	73	at his best is the 	0	-8.07791	-8.07791	0.00000	5
41	50	not my favorite movie but	50	not my favorite movie but 	0	-8.11295	-8.11295	0.00000	5
42	39	it is funny that this	39	it is funny that this 	0	-6.74505	-6.74505	0.00000	5
43	64	give this 9/10 to be	64	this 9 10 to be 	0	-11.60641	-11.60641	0.00000	5
44	42	of the worst director in	42	of the worst director in 	0	-4.15841	-4.15841	0.00000	5
45	41	family struggle unfortunately the second	41	family struggle unfortunately the second 	0	-0.75112	-0.75112	0.00000	5
46	0	extra vicious worse still there	0	          	0	-3.63159	-3.63159	0.00000	1
47	41	not a bad showing i	41	not a bad showing i 	0	-6.78019	-6.78019	0.00000	5
48	-1	interesting character excellent portrayal writing	0	          	1	-41.18758	-6.62646	34.56112	0
49	72	it an 8/10 but let's	72	an 8 10 but let's 	0	-2.00436	-2.00436	0.00000	5
50	40	makes a poor cameo and	40	makes a poor cameo and 	0	-7.72339	-7.72339	0.00000	5
51	-1	gut a solid and satisfying	0	          	1	-50.98655	-5.70993	45.27662	0
52	42	of the best the humorous	42	of the best the humorous 	0	-7.85438	-7.85438	0.00000	5
53	44	do their best with a	44	do their best with a 	0	-4.89013	-4.89013	0.00000	5
54	37	is very funny and her	37	is very funny and her 	0	-5.65724	-5.65724	0.00000	5
55	45	of the best acted most	45	of the best acted most 	0	-5.17006	-5.17006	0.00000	5
56	70	poor production best skip this	70	poor production best skip this 	0	-6.82069	-6.82069	0.00000	5
57	0	fer i enjoyed barbara bel	0	          	0	-21.07741	-21.07741	0.00000	2
58	36	is the best she helped	37	is the best she helped 	1	-27.41858	-8.38392	19.03466	5
59	43	soundtrack is awful and has	43	soundtrack is awful and has 	0	-7.66363	-7.66363	0.00000	5
60	46	gave their best romantic performance	46	gave their best romantic performance 	0	-8.87602	-8.87602	0.00000	5
61	71	the 50 best horror movie	71	the 50 best horror movie 	0	-2.29242	-2.29242	0.00000	5
62	45	takes one bad joke after	45	takes one bad joke after 	0	-7.01371	-7.01371	0.00000	5
63	-1	reiser was excellent although i	38	paul was excellent although i 	39	-36.28039	-7.01543	29.26496	4
64	65	is a waste of the	65	is a waste of the 	0	-2.18418	-2.18418	0.00000	5
65	41	tone the fantastic soundtrack the	42	tone the fantastic soundtrack the 	1	-33.39429	-2.22473	31.16956	5
66	46	almost as bad as the	46	almost as bad as the 	0	-4.97032	-4.97032	0.00000	5
67	40	of the best western ever	40	of the best western ever 	0	-6.03892	-6.03892	0.00000	5
68	-1	is a waste of my	0	          	1	-3.57153	-3.57153	0.00000	0
69	41	the two best thing in	41	the two best thing in 	0	-5.64079	-5.64079	0.00000	5
70	0	worth seeing 8/10	0	          	0	-16.67348	-16.67348	0.00000	1
71	0	moore so perfectly it trapped	26	moore is perfect as a 	26	-20.47883	-12.02030	8.45853	1
72	41	is his best film to	41	is his best film to 	0	-11.19643	-11.19643	0.00000	5
73	41	they do best show off	41	they do best show off 	0	-10.35736	-10.35736	0.00000	5
74	40	academy award best actor and	40	academy award best actor and 	0	-0.92926	-0.92926	0.00000	5
75	0	all time great robert downey	0	          	0	-14.21752	-14.21752	0.00000	1
76	0	arguably his best highlight spanky's	0	          	0	-21.55420	-21.55420	0.00000	2
77	43	good show great i also	43	good show great i also 	0	-13.53023	-13.53023	0.00000	5
78	64	5/10 cinematography 8/10 my overall	65	cinematography 8 10 my overall 	1	-24.80918	-7.08942	17.71976	5
79	41	this disgusting waste of time	41	this disgusting waste of time 	0	-2.12802	-2.12802	0.00000	5
80	39	far the best show on	39	far the best show on 	0	-5.00742	-5.00742	0.00000	5
81	44	a total waste of time	44	a total waste of time 	0	-0.85716	-0.85716	0.00000	5
82	42	imagery how beautifully the opening	43	imagery how beautifully the opening 	1	-43.24243	-5.16795	38.07448	5
83	0	borel is unfortunately not a	0	          	0	-20.26871	-20.26871	0.00000	1
84	40	of the worst film i	40	of the worst film i 	0	-3.27568	-3.27568	0.00000	5
85	0	the always fantastic kevin spacey	0	          	0	-6.87447	-6.87447	0.00000	1
86	0	was so beautiful then	0	          	0	-12.26018	-12.26018	0.00000	1
87	-1	do not waste your time	0	          	1	-20.24558	-10.10538	10.14020	0
88	0	is my favorite of vincent	57	so many horror film when 	57	-22.85145	-16.39258	6.45887	0
89	41	during the worst terrorist attack	41	during the worst terrorist attack 	0	-1.39212	-1.39212	0.00000	5
90	0	single most annoying and convoluted	0	          	0	-7.44227	-7.44227	0.00000	1
91	73	shallow and forgettable cop movie	73	shallow and forgettable cop movie 	0	-3.44939	-3.44939	0.00000	5
92	68	again another disappointing movie that	68	again another disappointing movie that 	0	-5.98825	-5.98825	0.00000	5
93	45	that works perfectly for de	0	          	-45	-9.70164	-3.10949	6.59215	0
94	0	joan crawford's best talky it	0	          	0	-2.95844	-2.95844	0.00000	2
95	-1	a 100 best list hustle	42	a 100 best list and 	43	-61.69140	-25.80240	35.88900	4
96	45	is a terrible movie terrible	45	is a terrible movie terrible 	0	-13.88469	-13.88469	0.00000	5
97	39	was pretty disappointed as has	71	may have enjoyed the film 	32	-10.87478	-10.83662	0.03816	0
98	42	the single worst show on	42	the single worst show on 	0	-5.93013	-5.93013	0.00000	5
99	69	your life 2/10 i am	69	life 2 10 i am 	0	-6.13630	-6.13630	0.00000	5
100	46	safe and/or dull the pianist	46	safe and or dull the 	0	-5.99693	-5.99693	0.00000	5
101	42	movie any worse than this	42	movie any worse than this 	0	-12.52823	-12.52823	0.00000	5
102	0	the dark 8/10	0	          	0	-15.78492	-15.78492	0.00000	1
103	0	scarwid are great as pat	43	and are great as and 	43	-24.31334	-16.04316	8.27018	3
104	40	to be funny in this	40	to be funny in this 	0	-5.01909	-5.01909	0.00000	5
105	40	happening the awful choice of	40	happening the awful choice of 	0	-4.06134	-4.06134	0.00000	5
106	0	of hollywood's best supporting star	47	some of best supporting star 	47	-34.63610	-8.32957	26.30653	4
107	41	create a stupid disgusting film	41	create a stupid disgusting film 	0	-5.38515	-5.38515	0.00000	5
108	40	story is excellent but like	0	          	-40	-11.66994	-3.33136	8.33858	0
109	0	best stephen king	41	    best stephen king 	41	-13.00720	-2.40942	10.59778	5
110	42	about your worse than average	0	          	-42	-14.76853	-12.94499	1.82354	0
111	39	it is refreshing to see	39	it is refreshing to see 	0	-0.67380	-0.67380	0.00000	5
112	0	as the best film treatmant	42	as the best film of 	42	-22.96669	-9.12703	13.83966	4
113	44	that the best member of	44	that the best member of 	0	-3.24419	-3.24419	0.00000	5
114	45	and gore annoying and pointless	45	and gore annoying and pointless 	0	-10.19624	-10.19624	0.00000	5
115	43	of the worst movie of	43	of the worst movie of 	0	-3.66915	-3.66915	0.00000	5
116	0	of arnold's best he does	48	he does best in the 	48	-42.28413	-10.32323	31.96090	3
117	38	think the worst thing about	38	think the worst thing about 	0	-2.04746	-2.04746	0.00000	5
118	40	makes it funny you will	0	          	-40	-10.16226	-6.29531	3.86695	0
119	39	neat not great but entertaining	39	neat not great but entertaining 	0	-3.63554	-3.63554	0.00000	5
120	42	was the best movie since	42	was the best movie since 	0	-3.27902	-3.27902	0.00000	5
121	40	with his amazing talent this	40	with his amazing talent this 	0	-10.67724	-10.67724	0.00000	5
122	-1	9/10 entertainment 7/10 replayable 7/10	70	a sequel 8 9 10 	71	-25.91971	-18.67367	7.24604	2
123	40	this horrible waste of time	40	this horrible waste of time 	0	-5.00422	-5.00422	0.00000	5
124	44	just a lame excuse to	44	just a lame excuse to 	0	-9.08064	-9.08064	0.00000	5
125	47	is very annoying and over	47	is very annoying and over 	0	-5.19225	-5.19225	0.00000	5
126	-1	not the best way to	0	          	1	-6.19839	-6.19839	0.00000	0
127	39	far the worse film i	39	far the worse film i 	0	-3.39083	-3.39083	0.00000	5
128	44	would be best served to	44	would be best served to 	0	-1.54187	-1.54187	0.00000	5
129	39	disappointed the best bit was	39	disappointed the best bit was 	0	-2.66156	-2.66156	0.00000	5
130	39	probably the best television show	39	probably the best television show 	0	-4.58909	-4.58909	0.00000	5
131	-1	a good 7/10 for me	0	          	1	-22.49735	-8.59026	13.90709	0
132	38	and not funny i had	38	and not funny i had 	0	-5.74341	-5.74341	0.00000	5
133	0		0	          	0	-4.62896	-4.62896	0.00000	5
134	0	is flagrant bad ness to	46	it is bad to say 	46	-24.32992	-13.35125	10.97867	3
135	40	were supposedly funny were really	40	were supposedly funny were really 	0	-9.91258	-9.91258	0.00000	5
136	45	its a great program for	45	its a great program for 	0	-6.28764	-6.28764	0.00000	5
137	40	movie is boring the only	40	movie is boring the only 	0	-3.87362	-3.87362	0.00000	5
138	49	episode was dull dull dull	0	          	-49	-9.77737	-2.68578	7.09159	0
139	39	not directly funny but the	39	not directly funny but the 	0	-1.84288	-1.84288	0.00000	5
140	0	well deserved 7/10	0	          	0	-18.68113	-18.68113	0.00000	1
141	50	scene are awful the chief	51	scene are awful the chief 	1	-29.27416	-4.65404	24.62012	5
142	0	jimmy fallon's best performance all	61	was really funny and i 	61	-33.67588	-21.57540	12.10048	0
143	38	is the worst documentary to	38	is the worst documentary to 	0	-11.34988	-11.34988	0.00000	5
144	37	happy but unfortunately it is	37	happy but unfortunately it is 	0	-2.37003	-2.37003	0.00000	5
145	40	bad guy unfortunately most of	40	bad guy unfortunately most of 	0	-6.36566	-6.36566	0.00000	5
146	58	move was great i am	58	move was great i am 	0	-2.08213	-2.08213	0.00000	5
147	42	by really poor writing towards	42	by really poor writing towards 	0	-7.63979	-7.63979	0.00000	5
148	56	and a gem a film	56	and a gem a film 	0	-6.75422	-6.75422	0.00000	5
149	46	character portrayed perfectly by nick	46	character portrayed perfectly by nick 	0	-5.17960	-5.17960	0.00000	5
150	38	from the best tom and	38	from the best tom and 	0	-2.43320	-2.43320	0.00000	5
151	70	which are excellent and sure	70	which are excellent and sure 	0	-9.84679	-9.84679	0.00000	5
152	42	not ever waste your time	42	not ever waste your time 	0	-7.17280	-7.17280	0.00000	5
153	42	never see great character and	42	never see great character and 	0	-10.12920	-10.12920	0.00000	5
154	38	a successful funny fantasy if	38	a successful funny fantasy if 	0	-4.93926	-4.93926	0.00000	5
155	39	for the subtle humour in	39	for the subtle humour in 	0	-5.61822	-5.61822	0.00000	5
156	38	i liked best and it	0	          	-38	-5.95918	-5.58468	0.37450	0
157	73	you will waste time and	73	you will waste time and 	0	-8.57414	-8.57414	0.00000	5
158	0	of the best dramas ever	73	one of the best ever 	73	-44.45787	-23.38195	21.07592	4
159	39	this film 10/10 however some	39	film 10 10 however some 	0	-14.01252	-14.01252	0.00000	5
160	0	reinforce it 7/10 otto seems	42	to it 7 10 seems 	42	-26.39801	-15.10666	11.29135	4
161	0	bunch of badly realised fable	0	          	0	-10.16270	-10.16270	0.00000	2
162	39	will be disappointed in this	39	will be disappointed in this 	0	-3.48616	-3.48616	0.00000	5
163	41	is the best at playing	41	is the best at playing 	0	-7.84140	-7.84140	0.00000	5
164	40	as the worst movie of	40	as the worst movie of 	0	-3.66005	-3.66005	0.00000	5
165	0	from inflicting terrible act of	0	          	0	-4.79212	-4.79212	0.00000	1
166	0	of 250 best movie above	0	          	0	-15.11718	-15.11718	0.00000	1
167	40	horde of annoying character shooting	40	of of annoying character shooting 	0	-23.14673	-23.14673	0.00000	4
168	37	are really excellent in this	37	are really excellent in this 	0	-5.78839	-5.78839	0.00000	5
169	39	was the best ever filmed	39	was the best ever filmed 	0	-3.96752	-3.96752	0.00000	5
170	0	of the best cop dramas	41	of the best cop ever 	41	-28.01888	-13.84389	14.17499	4
171	43	in that predictable and well	0	          	-43	-13.07005	-10.78346	2.28659	0
172	0	cafeteria the tedious monologue continues	0	          	0	-2.85864	-2.85864	0.00000	2
173	41	did a fantastic job attempting	41	did a fantastic job attempting 	0	-1.94234	-1.94234	0.00000	5
174	-1	it the best reason to	0	          	1	-16.93038	-4.12069	12.80969	0
175	40	it got worse as none	40	it got worse as none 	0	-16.31272	-16.31272	0.00000	5
176	40	is very funny has reasonably	0	          	-40	-8.68426	-7.16646	1.51780	0
177	0	also some stupid senseless moment	50	not a great film to 	50	-18.37774	-9.78018	8.59756	0
178	41	with the fantastic book of	0	          	-41	-4.39677	-2.66546	1.73131	0
179	43	must be terrible to be	43	must be terrible to be 	0	-4.39312	-4.39312	0.00000	5
180	40	plot was annoying and the	41	plot was annoying and the 	1	-28.50795	-8.96448	19.54347	5
181	39	a god awful movie the	39	a god awful movie the 	0	-10.10588	-10.10588	0.00000	5
182	73	did it great even before	73	did it great even before 	0	-9.78813	-9.78813	0.00000	5
183	0	everyone look bad and claimed	40	everyone look bad and we 	40	-17.86783	-17.37920	0.48863	4
184	44	and very funny however with	0	          	-44	-13.20111	-7.41091	5.79020	0
185	40	vehicle anyway brilliant then also	40	vehicle anyway brilliant then also 	0	-7.01450	-7.01450	0.00000	5
186	69	7 5/10 best line of	69	5 10 best line of 	0	-4.58824	-4.58824	0.00000	5
187	40	was a great movie if	40	was a great movie if 	0	-3.94579	-3.94579	0.00000	5
188	71	it pretty boring with simply	0	          	-71	-18.62885	-11.32391	7.30494	0
189	58	for the best a bit	58	for the best a bit 	0	-5.12745	-5.12745	0.00000	5
190	43	be a worse sequel on	0	          	-43	-10.18792	-9.22428	0.96364	0
191	50	of the best joke but	0	          	-50	-5.45540	-3.59854	1.85686	0
192	-1	are great unfortunately you have	73	them it was weak very 	74	-28.41200	-28.41200	0.00000	0
193	0	on the annoying parrot with	0	          	0	-21.98039	-21.98039	0.00000	1
194	36	is very disappointing it is	37	is very disappointing it is 	1	-26.09328	-4.57727	21.51601	5
195	-1	far the funniest movie i	0	          	1	-25.31962	-19.85632	5.46330	0
196	65	are all excellent and at	0	          	-65	-12.78684	-11.24988	1.53696	0
197	38	was particularly great and the	38	was particularly great and the 	0	-7.48797	-7.48797	0.00000	5
198	52	is again excellent as the	0	          	-52	-13.97310	-5.40618	8.56692	0
199	46	they are stupid they are	46	they are stupid they are 	0	-5.08501	-5.08501	0.00000	5
200	43	given his best on film	43	given his best on film 	0	-11.18931	-11.18931	0.00000	5
201	45	result were funny but they	45	result were funny but they 	0	-11.64590	-11.64590	0.00000	5
202	0	acting is solid enough thematically	66	acting is solid enough but 	66	-13.24475	-9.88859	3.35616	4
203	0	austen adaptation 7/10	0	          	0	-26.73876	-26.73876	0.00000	2
204	0	to believe poor director harold	0	          	0	-19.37455	-19.37455	0.00000	1
205	39	possibly the worst song ever	39	possibly the worst song ever 	0	-5.11694	-5.11694	0.00000	5
206	0	minimal at best but he	43	was at best but he 	43	-22.95686	-11.98841	10.96845	4
207	43	actor but unfortunately there is	43	actor but unfortunately there is 	0	-7.39396	-7.39396	0.00000	5
208	39	acting is awful the direction	40	acting is awful the direction 	1	-26.76587	-7.20844	19.55743	5
209	39	just as annoying in real	0	          	-39	-14.50506	-8.28815	6.21691	0
210	43	gets much worse there are	43	gets much worse there are 	0	-10.33880	-10.33880	0.00000	5
211	39	a more enjoyable and believable	0	          	-39	-8.28833	-6.16783	2.12050	0
212	45	being a poor country movie	45	being a poor country movie 	0	-6.83167	-6.83167	0.00000	5
213	39	of thing unfortunately i got	39	of thing unfortunately i got 	0	-8.90767	-8.90767	0.00000	5
214	45	most unintentionally funny movie i	45	most unintentionally funny movie i 	0	-5.10623	-5.10623	0.00000	5
215	39	would be enjoyable on some	0	          	-39	-7.80365	-6.73187	1.07178	0
216	0	this movie 10/10	0	          	0	-26.29985	-26.29985	0.00000	1
217	0	are often badly matched couple	0	          	0	-4.03953	-4.03953	0.00000	1
218	44	good city bad this is	44	good city bad this is 	0	-2.71292	-2.71292	0.00000	5
219	40	for the best of everything	40	for the best of everything 	0	-3.69833	-3.69833	0.00000	5
220	69	done an excellent movie especially	69	done an excellent movie especially 	0	-8.43058	-8.43058	0.00000	5
221	57	as today fantastic and fast	0	          	-57	-10.71781	-1.53119	9.18662	0
222	40	one is forgettable in the	40	one is forgettable in the 	0	-7.06084	-7.06084	0.00000	5
223	40	despite his best effort higher	40	despite his best effort higher 	0	-3.83782	-3.83782	0.00000	5
224	45	that is bad enough but	0	          	-45	-6.72138	-6.37787	0.34351	0
225	45	childhood and best friend of	45	childhood and best friend of 	0	-0.85475	-0.85475	0.00000	5
226	47	revenge but poor and three	47	revenge but poor and three 	0	-3.58914	-3.58914	0.00000	5
227	54	do not waste your money	54	do not waste your money 	0	-1.25637	-1.25637	0.00000	5
228	39	such an annoying character that	39	such an annoying character that 	0	-5.91827	-5.91827	0.00000	5
229	45	fresh and funny in these	45	fresh and funny in these 	0	-2.10535	-2.10535	0.00000	5
230	-1	is a waste of time	0	          	1	-43.89348	-14.85470	29.03878	0
231	38	decide to waste 2 hour	38	decide to waste 2 hour 	0	-0.55597	-0.55597	0.00000	5
232	0	no worry 8/10	0	          	0	-16.98656	-16.98656	0.00000	1
233	45	does an excellent job of	45	does an excellent job of 	0	-1.64604	-1.64604	0.00000	5
234	40	it is funny moment some	40	it is funny moment some 	0	-5.06682	-5.06682	0.00000	5
235	68	mark was 1/10 and so	68	was 1 10 and so 	0	-13.04508	-13.04508	0.00000	5
236	-1	over long badly choreographed apparently	0	    the bad dubbing 	1	-63.61789	-22.60278	41.01511	1
237	0	the cheesiness bad acting sleaze	0	          	0	-6.61319	-6.61319	0.00000	2
238	40	by some bad acting and	40	by some bad acting and 	0	-7.97853	-7.97853	0.00000	5
239	0	dougla interacted perfectly but the	43	and dougla perfectly but the 	43	-21.89468	-11.69627	10.19841	4
240	37	was actually funny basically the	37	was actually funny basically the 	0	-11.35860	-11.35860	0.00000	5
241	38	film the fantastic writing and	39	film the fantastic writing and 	1	-25.12972	-9.11969	16.01003	5
242	0	to the noir cycle less	0	          	0	-14.16207	-14.16207	0.00000	1
243	0	and her terrible seducing outfit	0	          	0	-12.18808	-12.18808	0.00000	1
244	56	play even worse here as	0	          	-56	-7.18525	-6.23887	0.94638	0
245	40	nominated for best live action	40	nominated for best live action 	0	-1.75735	-1.75735	0.00000	5
246	46	over all enjoyable now before	0	          	-46	-17.30785	-13.05278	4.25507	0
247	41	talent is wasted here as	41	talent is wasted here as 	0	-4.03573	-4.03573	0.00000	5
248	38	music is forgettable i remember	38	music is forgettable i remember 	0	-5.36161	-5.36161	0.00000	5
249	0	script is weak sporting a	0	          	0	-6.68490	-6.68490	0.00000	1
250	41	us how stupid he is	41	us how stupid he is 	0	-8.67346	-8.67346	0.00000	5
251	37	movie is excellent with tremendous	0	          	-37	-6.76130	-4.57362	2.18768	0
252	45	to make great movie out	45	to make great movie out 	0	-8.18893	-8.18893	0.00000	5
253	38	for a funny series if	38	for a funny series if 	0	-8.05279	-8.05279	0.00000	5
254	65	did a great job in	65	did a great job in 	0	-1.18143	-1.18143	0.00000	5
255	41	of his favorite show the	41	of his favorite show the 	0	-8.90171	-8.90171	0.00000	5
256	70	do not waste your money	71	do not waste your money 	1	-28.99301	-0.52762	28.46539	5
257	44	the character funny and believable	0	          	-44	-8.37698	-7.41284	0.96414	0
258	42	an unintentionally funny way i	42	an unintentionally funny way i 	0	-5.40203	-5.40203	0.00000	5
259	-1	cast was superb why would	0	          	1	-53.15881	-9.18698	43.97183	0
260	42	i was funny on any	0	          	-42	-14.09716	-9.31452	4.78264	0
261	0	the possessor lame	0	          	0	-6.21102	-6.21102	0.00000	3
262	42	minute were excellent we finally	42	minute were excellent we finally 	0	-7.06452	-7.06452	0.00000	5
263	41	film is predictable it is	0	          	-41	-5.98087	-5.37670	0.60417	0
264	42	was a lousy actor not	42	was a lousy actor not 	0	-8.17594	-8.17594	0.00000	5
265	41	of the best soundtrack ever	41	of the best soundtrack ever 	0	-9.59713	-9.59713	0.00000	5
266	45	rather than pathetic full of	45	rather than pathetic full of 	0	-2.34061	-2.34061	0.00000	5
267	0	marvel of bland obstinacy with	0	          	0	-4.19892	-4.19892	0.00000	2
268	47	and a wonderfully hard boiled/soft	47	and a wonderfully hard soft 	0	-4.72579	-4.72579	0.00000	5
269	0	the even worse pillow book	0	          	0	-14.61766	-14.61766	0.00000	1
270	41	than not funny and in	41	than not funny and in 	0	-18.31133	-18.31133	0.00000	5
271	41	feel deeply disappointed it is	41	feel deeply disappointed it is 	0	-2.84723	-2.84723	0.00000	5
272	63	does a great job portraying	63	does a great job portraying 	0	-1.17637	-1.17637	0.00000	5
273	38	far the best and despite	38	far the best and despite 	0	-11.10168	-11.10168	0.00000	5
274	42	so very badly written the	42	so very badly written the 	0	-7.26480	-7.26480	0.00000	5
275	42	about how terrible man are	6	        this 	-36	-16.75216	-15.44487	1.30729	0
276	46	is a wonderful actor the	45	  is a wonderful actor 	-1	-13.69080	-12.69646	0.99434	4
277	45	most god awful line from	0	          	-45	-13.54677	-8.06282	5.48395	0
278	39	this movie 7/10 because the	0	          	-39	-6.92478	-6.22995	0.69483	0
279	0	an exceptionally funny character who	0	          	0	-7.84462	-7.84462	0.00000	1
280	43	with a subtle and effective	43	with a subtle and effective 	0	-4.06578	-4.06578	0.00000	5
281	44	or plain awful she has	44	or plain awful she has 	0	-9.84681	-9.84681	0.00000	5
282	38	whenever a stupid joke or	38	whenever a stupid joke or 	0	-5.19076	-5.19076	0.00000	5
283	38	to be funny but he	38	to be funny but he 	0	-1.99572	-1.99572	0.00000	5
284	37	poorly acted badly shot and	37	poorly acted badly shot and 	0	-4.70589	-4.70589	0.00000	5
285	0	is so poor and charlotte's	0	          	0	-12.37050	-12.37050	0.00000	1
286	40	at their best so did	40	at their best so did 	0	-8.68907	-8.68907	0.00000	5
287	38	but very enjoyable my rating	0	          	-38	-12.68099	-9.20169	3.47930	0
288	0	very much recommended	39	        and 	39	-13.19253	-11.16813	2.02440	2
289	37	was more annoying than anything	37	was more annoying than anything 	0	-5.48561	-5.48561	0.00000	5
290	0	hilarity too bad as the	44	absolute too bad as the 	44	-16.20069	-12.87007	3.33062	4
291	0	was the best sniper rifle	42	was the best ever made 	42	-8.83000	-6.02078	2.80922	3
292	39	many an enjoyable character actor	39	many an enjoyable character actor 	0	-10.16713	-10.16713	0.00000	5
293	0	ugh how awful just another	0	          	0	-20.00576	-20.00576	0.00000	1
294	43	a really annoying woman who	0	          	-43	-10.10941	-5.98893	4.12048	0
295	44	takes the awful beautiful person	44	takes the awful beautiful person 	0	-10.83942	-10.83942	0.00000	5
296	0	probably the best brazilian film	44	probably the best film of 	44	-16.97207	-6.84879	10.12328	4
297	0	i loved this movie	38	  i loved this movie 	38	-41.66452	-6.43076	35.23376	5
298	43	movie as bad as this	0	          	-43	-10.25080	-5.00768	5.24312	0
299	40	what is worse is that	40	what is worse is that 	0	-2.93232	-2.93232	0.00000	5
300	0	bull elephant amazing mansion set	0	          	0	-7.55713	-7.55713	0.00000	1
301	40	generally seemed annoying and out	40	generally seemed annoying and out 	0	-6.06584	-6.06584	0.00000	5
302	44	was far worse than the	44	was far worse than the 	0	-4.94599	-4.94599	0.00000	5
303	41	mostly the poor and it	41	mostly the poor and it 	0	-15.70285	-15.70285	0.00000	5
304	40	old trick unfortunately other than	40	old trick unfortunately other than 	0	-6.09655	-6.09655	0.00000	5
305	42	is a funny entertaining exciting	42	is a funny entertaining exciting 	0	-7.24536	-7.24536	0.00000	5
306	-1	an incredibly awful movie if	0	          	1	-57.16269	-20.44217	36.72052	0
307	0	to be awful i refuse	0	          	0	-17.45198	-17.45198	0.00000	1
308	43	it gets boring i kept	43	it gets boring i kept 	0	-6.92351	-6.92351	0.00000	5
309	0	is the best amicus production	44	is the best production i 	44	-41.26809	-9.83990	31.42819	4
310	44	he is perfectly cast as	44	he is perfectly cast as 	0	-6.37467	-6.37467	0.00000	5
311	40	to be enjoyed with the	40	to be enjoyed with the 	0	-7.13696	-7.13696	0.00000	5
312	69	lovely film noir with a	69	lovely film noir with a 	0	-3.10283	-3.10283	0.00000	5
313	44	would merely waste the money	44	would merely waste the money 	0	-2.22022	-2.22022	0.00000	5
314	43	foster ultimately fails at despite	43	foster ultimately fails at despite 	0	-2.04833	-2.04833	0.00000	5
315	40	film is terrible every line	0	          	-40	-10.11291	-5.74488	4.36803	0
316	41	is an awful movie awful	41	is an awful movie awful 	0	-4.97405	-4.97405	0.00000	5
317	43	were not stupid are you	43	were not stupid are you 	0	-18.01536	-18.01536	0.00000	5
318	39	them so badly the editing	39	them so badly the editing 	0	-8.07504	-8.07504	0.00000	5
319	-1	of the worst movie ever	0	          	1	-50.62462	-17.85193	32.77269	0
