epoch,loss,val_loss
159,1.6461843186792946,2.9666341699125396
160,1.6337818837870022,2.962258723214709
161,1.62295642935274,2.968581012532681
162,1.6122418063602366,2.9648936770636323
163,1.603132970222441,2.9750042826817507
164,1.5943125224817654,2.979129020674822
165,1.586133010779755,2.974561583643724
166,1.6261054428317878,3.023904371865188
167,1.6655386993150672,3.0192431910631528
168,1.6203861981001584,3.0166995273863715
169,1.6021967407017317,3.019187462480762
170,1.591931360180368,3.02129389163311
171,1.5771667238026228,3.0140112884939976
172,1.564140275057861,3.0207855671266968
173,1.553745317559705,3.024538991823478
174,1.548471464889462,3.0284634219946236
175,1.5371957001303822,3.0348375557847165
176,1.5265265496974254,3.0330434207674823
177,1.521379079999803,3.032165260757575
178,1.5099701438775042,3.0359076588465697
179,1.5020826888989798,3.0435445208086747
180,1.49416325766326,3.0479199715304475
181,1.484910660152194,3.0445789647001757
182,1.4767945783550729,3.060119410607382
183,1.468513095429175,3.059858001234159
184,1.4639690073230598,3.063036268773461
185,1.4545983443280313,3.063560517025396
186,1.4489018067025936,3.0648303917188686
187,1.4449608325958252,3.0647579376204606
188,1.4310563118648931,3.06873800482931
189,1.4233886300260004,3.0731964292405527
190,1.4246245456647268,3.0806637112098403
191,1.4195330555428936,3.0728103128666615
192,1.4026716142767088,3.0871187473651225
193,1.3921447504421829,3.0938182541086703
194,1.3869329097401744,3.083102718184266
195,1.3805992663661135,3.087566440115498
196,1.3729758433651824,3.105027159558067
197,1.3653286469133594,3.1046394798826067
198,1.358342423217709,3.105228595089812
199,1.3506193533225401,3.1171268692499474
200,1.3421332735552567,3.1121746316740784
201,1.340434942064406,3.1117578669439387
202,1.3287773977352093,3.118595470356036
203,1.3236829691295382,3.135523833303009
204,1.318325543705421,3.127680344923639
205,1.3121719571608532,3.1398261730177994
206,1.3029773305740036,3.131531785812056
207,1.2941410108960631,3.1396596512211024
208,1.2912351416133123,3.1491654854786546
209,1.2874950482372494,3.160788606490767
210,1.2788730779277624,3.1512507486946975
211,1.2694408722567658,3.154568597737244
212,1.2646976090684723,3.1667804335743064
213,1.257173502998513,3.1615091778558013
214,1.2535439513403654,3.1716833255462005
215,1.2462061527912123,3.1746613526646095
216,1.2417604420255508,3.184555954068019
217,1.2416438070530629,3.1829533828461725
218,1.2347648138738383,3.1805596794257185
219,1.225794778091495,3.18992424111829
220,1.2160744943699253,3.194031315010811
221,1.205610895458656,3.205712759042088
222,1.205118248734293,3.1961896238447745
223,1.1997106774446833,3.2034536212808473
224,1.1997170558961634,3.2034459174433842
225,1.1858452855283197,3.208747171651462
226,1.176620009579236,3.2203846209159885
227,1.1759214018970603,3.216797271358313
228,1.1683876278028207,3.2220796371814067
229,1.1605681427420442,3.225961164080141
230,1.1539212188640224,3.234265586997889
231,1.1498472811300544,3.2336252661193976
232,1.1490788122772668,3.2304833800480837
233,1.1511546971928721,3.236016324803799
234,1.1388001658242464,3.243765883304902
235,1.1291757520241072,3.2478385172815765
236,1.1214936483761428,3.258811428577085
237,1.1163415773005425,3.26268564095477
238,1.111087436917462,3.261461923897015
239,1.1080261549366175,3.2731497307869954
240,1.1008889976936052,3.2697013018000476
241,1.0945895150743958,3.2792625658622776
242,1.0894012566860216,3.280113663854478
243,1.0928414848786365,3.2797986133189143
244,1.085006080096281,3.288174763007506
245,1.079139865400419,3.3127107439161856
246,1.075761441440019,3.302625013303153
247,1.0668626108250034,3.3066922984545744
248,1.0610154308850253,3.313422953529197
249,1.0682930272339768,3.3072160628274525
250,1.0571420348646268,3.319797605401856
251,1.0494071778365832,3.319889663140985
252,1.0389497773053777,3.3200049722244973
253,1.030954157249837,3.3307378030527492
254,1.0283412601374373,3.3225163729381966
255,1.0212473210403186,3.350131656550154
256,1.0273946518636454,3.3423977220108743
257,1.0292733807101029,3.3495862775714085
258,1.0146463488224688,3.3535858528523503
259,1.0042865012265458,3.3580586236237475
260,0.9978946477552003,3.359029922807267
261,0.9920305735451259,3.3640366556272223
262,0.9896147241069295,3.3667553366488043
263,0.9827398064267283,3.3791294832269854
264,0.97825990598413,3.3726336724647488
265,0.9793628524627364,3.3856153387560624
266,0.9788462039287583,3.3876278812875222
267,0.9702376806283299,3.394947049989982
268,0.9616552455515801,3.398340851948734
269,0.9579203556358563,3.405635343825264
270,0.960593710971784,3.4055030114540066
271,0.9516843798794324,3.403034304767721
272,0.9438562956540394,3.40276553761607
273,0.9419356053891564,3.4330066185963304
274,0.9346862900609205,3.439352976118965
275,0.9329111206380627,3.429510496839692
276,0.9234691742603286,3.440664298423735
277,0.9222429004902578,3.4410263647007038
278,0.9266534515574009,3.445666002321847
279,0.9302198876811483,3.4496712594092647
280,0.9156496776307183,3.4421593871297715
281,0.9067088833338097,3.4533717712772547
282,0.9187956233567829,3.4482164724969664
283,0.9143990119801292,3.4541111656382113
284,0.9016306639220644,3.464563267140449
285,0.891176816280381,3.4631731872317157
286,0.8861445661335555,3.4774688628152455
287,0.8764403786840318,3.479385940334465
288,0.8802121422461819,3.483492315067018
289,0.8739563219154938,3.486670355253582
290,0.8689996864222274,3.5034866805821028
291,0.8656462534067499,3.4946181311386044
292,0.8603834519909404,3.505064830498353
293,0.8577099125596541,3.5161401994117703
294,0.8520706638002195,3.516618477141304
295,0.8478098423672125,3.5183674383767043
296,0.8428976676635098,3.543088036750439
297,0.8396634165244766,3.5438828347604487
298,0.8370622290840631,3.5325777138335797
299,0.8404731805817487,3.536869364951733
300,0.8387373368951339,3.544626822451499
301,0.8328459753265863,3.5561936032419967
302,0.8197546908121068,3.5573339995452624
303,0.8234010396627435,3.550534101478158
304,0.820815201298597,3.5702013194812503
305,0.8167400624178633,3.56643173664431
306,0.8105235753683099,3.5700202672290398
307,0.8045944752572458,3.580023003026906
308,0.803349191629434,3.5746653683577914
309,0.7958376976005136,3.5901651020291485
310,0.7919819752375284,3.587930818147297
311,0.7936285475135353,3.5965758557058085
312,0.812443210857327,3.5852586025930155
313,0.7982907058820443,3.5838695236399203
314,0.7952716011035291,3.603762334912135
315,0.7786042001176987,3.5935255183449275
316,0.7687867897472301,3.6176709766629376
317,0.7629673294880219,3.6205477110947233
318,0.7582473659314184,3.6285116400899766
319,0.7906683733694664,3.6256596589390235
320,0.7778912053329532,3.6137902394628725
321,0.7791122997863383,3.635578250080221
322,0.7603846919184496,3.6405427284884553
323,0.7518129776298749,3.642906114521912
324,0.751236000141514,3.638126333051593
325,0.7373760709782693,3.6516288141661053
326,0.7352692753956791,3.6560065042117476
327,0.7301071701170523,3.6623723245371242
328,0.7268422532685196,3.6736960823525857
329,0.7221838286154381,3.665494675374735
330,0.7185621540757674,3.677454663731378
331,0.724171389507342,3.685401071476031
332,0.7201218293185978,3.6992045032324166
333,0.722927354056121,3.698646914606859
334,0.7111304334447354,3.702685409457372
335,0.7069324989359087,3.711196699222935
336,0.7043755399023933,3.718766119912707
337,0.7005477489801398,3.718836208939049
338,0.7021453788008871,3.7249080249528843
339,0.7057258952016066,3.721957387803476
340,0.6965648901613453,3.7274901947391688
341,0.7345855562998775,3.712114767686224
342,0.7030121588505773,3.7225769059064517
343,0.6899351633550749,3.737281897902992
344,0.6928906931152826,3.7364975027897187
345,0.6835534590206066,3.7455334975246637
346,0.6762910668860005,3.746814220766478
347,0.6708902118075246,3.74555614930165
348,0.6684266816714645,3.758606204503699
349,0.6702207477786873,3.7579168790503394
350,0.6627095864794929,3.7655883760894904
351,0.6554707796764776,3.770611467240732
352,0.6561589210848265,3.7680173875913336
353,0.6603435373507471,3.782799217771377
354,0.6590305290141689,3.780144001361187
355,0.6593378699278529,3.7829617146198258
356,0.6511444766310197,3.7867993624401497
357,0.6454010457429202,3.796942576074399
358,0.6425682560301028,3.808516006429487
359,0.6461827978806154,3.806729491752914
360,0.6339900385478378,3.7990083070746956
361,0.6363484205575934,3.8058351051958303
362,0.6397392234218775,3.8099408542053608
363,0.6374829791266204,3.8199128038269556
364,0.6256401664597072,3.831266178863461
365,0.6233418885665604,3.8245037406808717
366,0.6156278984456123,3.8397661130639573
367,0.6157613313650783,3.839189683334737
368,0.6130427205109898,3.849562463881094
369,0.6084938579973792,3.861311254622061
370,0.6178109195664965,3.8458593656242144
371,0.6299942741917155,3.8574270759453753
372,0.6116473420762815,3.8607828637215658
373,0.6079723241459971,3.872635644196458
374,0.6003202074187718,3.869728621551256
375,0.5905894312677504,3.886933837761859
376,0.585638274120379,3.878950971088329
377,0.5931498405802602,3.8817998588336673
378,0.5854179818921954,3.8893162761559466
379,0.581654106262867,3.8998019282827903
380,0.5784680828263488,3.908200165390465
381,0.576195473912396,3.9081006211067555
382,0.5891809274878683,3.894577333192785
383,0.5781806533849692,3.9120729039992965
384,0.5847154274771486,3.9178539569870834
385,0.574053546044394,3.936154794089402
386,0.5730121442537267,3.9378005251099792
387,0.5649909422367434,3.9471110271502146
388,0.5618114163352468,3.9336228260008093
389,0.5563111593200185,3.941993220445979
390,0.5536955529627418,3.949384999174609
391,0.5502152234190124,3.961710477177101
392,0.5456717341258053,3.956547739133553
393,0.5443311072100064,3.9695448855307536
394,0.5516350060575622,3.968258743044696
395,0.5428016661088678,3.9820604706615335
396,0.5387522310395784,3.9722634126365435
397,0.541490893826706,3.975436051686605
398,0.5375227581096601,3.978111591017196
399,0.5329399385532749,3.981024160666808
400,0.5356376457817947,3.997164688029873
401,0.5416323648223395,4.004920915209292
402,0.5570530921598024,4.001851983211211
403,0.5401469184879513,3.9961514754637384
404,0.5350321365308158,3.994804233438355
405,0.5201748227268331,4.016810330660534
406,0.5118037220797961,4.0179780123103015
407,0.5122184235335402,4.034201408740337
408,0.5189410405319954,4.032492545083605
409,0.5094915258733532,4.038594549718286
410,0.5124156487641959,4.0417960223266345
411,0.5104440360129634,4.039011275214988
412,0.5047794092556596,4.055008614616555
413,0.526943673564412,4.024115204308103
414,0.5107760030760544,4.040744966595485
415,0.5039957085239233,4.051506137043112
416,0.49359427247872334,4.061906669713274
417,0.4887392513359649,4.059880884387825
418,0.4893242447688107,4.071165618011217
419,0.4880350077454048,4.0773348908887135
420,0.48780285054621314,4.0891385299747
421,0.481244879181375,4.088496296717648
422,0.4959951526002039,4.092452787648776
423,0.49562660853068036,4.0895489841573855
424,0.4977758766981117,4.109499846832661
425,0.4841800324524505,4.095158367720335
426,0.4736453717267966,4.109284730903207
427,0.4785538637688391,4.107004338678931
428,0.47484588069754813,4.111301353712122
429,0.47128605716842137,4.123198984041496
430,0.4731883318615362,4.115238469361253
431,0.4625504987652292,4.120983763586117
432,0.45502540230248045,4.12665262503966
433,0.4528971866464816,4.142764721238663
434,0.45457358802924175,4.143223211232117
435,0.4531226568081208,4.149270122061299
436,0.4507036227968675,4.151849114945167
437,0.4455584126685742,4.154202855589018
438,0.4476980886378872,4.155530760559855
439,0.4499798337870006,4.172862314473727
440,0.44602575873020833,4.166395710490424
441,0.4522430045443748,4.193217633645745
442,0.4525794432133059,4.169741831751312
443,0.446302710957668,4.184586112509297
444,0.44777841394460655,4.181560017388581
445,0.44529310585577275,4.175287620930732
446,0.44616203645110636,4.194909329152812
447,0.4357606949685495,4.204018568690819
448,0.43552265438852433,4.197251410423955
449,0.4345502248544733,4.215199784387516
450,0.43119485016110576,4.194109005264089
451,0.4226025614557387,4.206456071716824
452,0.4379834096391493,4.225242799847438
453,0.42810015248346933,4.213386185561554
454,0.4293425960882807,4.2201399280049126
455,0.5774642050517762,4.207959410510486
456,0.5357875645412171,4.1831468549961786
457,0.46720050608558494,4.202167241382196
458,0.45122233624196756,4.205988364883616
459,0.44476574558748977,4.210875768701738
460,0.4205886511611536,4.20919692365429
461,0.40883698317572037,4.2315712820125535
462,0.40377058950154593,4.229169781197978
463,0.39786572597197845,4.245523941667774
464,0.3996450648277621,4.258966083768048
465,0.39633013339485296,4.267215481287317
466,0.3899097377237891,4.2641422376351015
467,0.3958689686115281,4.267622054377688
468,0.39071508273796696,4.2812423484737865
469,0.3856067682620342,4.27686745205006
470,0.3875503462075181,4.289925478681734
471,0.3876305499157322,4.2900672482035835
472,0.3808145978279758,4.304166355213535
473,0.38254541334723624,4.301908225449831
474,0.38274028809261723,4.294588718736222
475,0.3849848771648568,4.316832093749872
476,0.40313165914660265,4.309746615494354
477,0.39467325718594,4.308262841107976
478,0.39240064072709546,4.326980739706176
479,0.3866051783793083,4.318321988552431
480,0.40479884456984605,4.307974565884232
481,0.3994303649990871,4.305965739463452
482,0.3967426226863378,4.323654029942766
483,0.37527169771335295,4.32332105475639
484,0.38856418776612744,4.332467813532061
485,0.4311363166394616,4.321203372649503
486,0.3861349287918348,4.327058790102287
487,0.37003656693651704,4.343221688572364
488,0.3604132248882503,4.341169459910333
489,0.3627415251631274,4.352346806586543
490,0.3595729583426367,4.369201388540147
491,0.35722099904772603,4.358818241312534
492,0.35230391475721756,4.369243913561986
493,0.34634643969153556,4.3798311772728775
494,0.3438586992553518,4.38216155893189
495,0.34322308563481907,4.377923722005595
496,0.34301220037766145,4.392356695505134
497,0.3464510760226833,4.396521511963148
498,0.3453509832736309,4.418962836768557
499,0.34224454750491595,4.404805310164826
