65	-1	UNK tone the fantastic soundtrack the	35	tone the fantastic soundtrack the 	36	-24.75734	-6.23562	18.52172	5	0.00205	0.21037	0.80000	1.00000	0.88889
66	-1	UNK almost as bad as the	8	almost as bad as the 	9	-36.63014	-4.96719	31.66295	5	0.00011	0.28886	0.80000	1.00000	0.88889
67	-1	UNK of the best western ever	9	of the best western ever 	10	-34.85056	-9.42076	25.42980	5	0.00016	0.09488	0.80000	1.00000	0.88889
68	-1	UNK is a waste of my	1	<PAD> <PAD> <PAD> <PAD> <PAD> 	2	-25.61085	-25.61085	0.00000	1	0.00166	0.00166	0.00000	0.00000	0.00000
69	-1	UNK the two best thing in	38	the two best thing in 	39	-34.77422	-8.53465	26.23957	5	0.00017	0.11840	0.80000	1.00000	0.88889
70	-1	UNK worth seeing 8/10	38	worth seeing 8 10 <PAD> 	39	-11.01509	-5.90342	5.11167	6	0.06369	0.22858	0.33333	0.25000	0.28571
71	-1	UNK moore so perfectly it trapped	7	moore is perfect as a 	8	-36.41241	-10.96725	25.44516	1	0.00011	0.06445	0.00000	0.00000	0.00000
72	-1	UNK is his best film to	12	is his best film to 	13	-40.34350	-6.46392	33.87958	5	0.00004	0.19870	0.80000	1.00000	0.88889
73	-1	UNK they do best show off	38	they do best show off 	39	-44.21421	-14.06302	30.15119	5	0.00002	0.02973	0.80000	1.00000	0.88889
74	-1	UNK academy award best actor and	5	academy award best actor and 	6	-39.98921	-9.28128	30.70793	5	0.00005	0.09824	0.80000	1.00000	0.88889
75	-1	UNK all time great robert downey	4	reincarnated and the storyline although 	5	-24.33358	-23.34450	0.98908	0	0.00228	0.00292	0.00000	0.00000	0.00000
76	-1	UNK arguably his best highlight spanky's	38	arguably his best highlight spanky's 	39	-44.09742	-10.35627	33.74115	5	0.00002	0.07509	0.80000	1.00000	0.88889
77	-1	UNK good show great i also	38	good show great i also 	39	-33.76563	-10.36234	23.40329	5	0.00022	0.07498	0.80000	1.00000	0.88889
78	-1	UNK 5/10 cinematography 8/10 my overall	23	is a great movie my 	24	-36.19845	-8.01026	28.18819	1	0.00012	0.13499	0.20000	0.25000	0.22222
79	-1	UNK this disgusting waste of time	38	this disgusting waste of time 	39	-54.82986	-7.22269	47.60717	5	0.00000	0.16436	0.80000	1.00000	0.88889
80	-1	UNK far the best show on	38	far the best show on 	39	-43.80586	-7.40584	36.40002	5	0.00002	0.15701	0.80000	1.00000	0.88889
81	-1	UNK a total waste of time	0	a total waste of time 	1	-44.28250	-2.13766	42.14484	5	0.00002	0.58601	0.80000	1.00000	0.88889
82	-1	UNK imagery how beautifully the opening	30	imagery how beautifully the opening 	31	-35.72627	-11.65169	24.07458	5	0.00013	0.05432	0.80000	1.00000	0.88889
83	-1	UNK borel is unfortunately not a	38	borel is unfortunately not a 	39	-38.63260	-10.85767	27.77493	5	0.00006	0.06624	0.80000	1.00000	0.88889
84	-1	UNK of the worst film i	23	of the worst film i 	24	-36.92393	-2.15064	34.77329	5	0.00010	0.58411	0.80000	1.00000	0.88889
85	-1	UNK the always fantastic kevin spacey	38	the always fantastic kevin spacey 	39	-41.26459	-12.56448	28.70011	5	0.00003	0.04323	0.80000	1.00000	0.88889
86	-1	UNK was so beautiful then	38	was so beautiful then <PAD> 	39	-10.71354	-10.49327	0.22027	6	0.06867	0.07256	0.75000	0.75000	0.75000
87	-1	UNK do not waste your time	0	better not hardly <PAD> <PAD> 	1	-30.81827	-28.19777	2.62050	2	0.00045	0.00087	0.20000	0.25000	0.22222
88	-1	UNK is my favorite of vincent	13	is my favorite of vincent 	14	-39.24286	-11.23081	28.01205	5	0.00005	0.06034	0.80000	1.00000	0.88889
89	-1	UNK during the worst terrorist attack	8	during the worst terrorist attack 	9	-32.82319	-5.39868	27.42451	5	0.00027	0.25933	0.80000	1.00000	0.88889
90	-1	UNK single most annoying and convoluted	38	single most annoying and convoluted 	39	-37.00567	-7.97281	29.03286	5	0.00010	0.13626	0.80000	1.00000	0.88889
91	-1	UNK shallow and forgettable cop movie	38	shallow and forgettable cop movie 	39	-35.38393	-11.52635	23.85758	5	0.00014	0.05605	0.80000	1.00000	0.88889
92	-1	UNK again another disappointing movie that	38	again another disappointing movie that 	39	-40.10497	-12.06763	28.03734	5	0.00004	0.04895	0.80000	1.00000	0.88889
93	-1	UNK that works perfectly for de	38	that works perfectly for de 	39	-53.75861	-15.18678	38.57183	5	0.00000	0.02244	0.80000	1.00000	0.88889
94	-1	UNK joan crawford's best talky it	4	joan crawford's best talky it 	5	-39.36792	-11.15505	28.21287	5	0.00005	0.06150	0.80000	1.00000	0.88889
95	-1	UNK a 100 best list hustle	71	me a best list for 	72	-49.44344	-14.36126	35.08218	3	0.00000	0.02759	0.60000	0.75000	0.66667
96	-1	UNK is a terrible movie terrible	1	is a terrible movie terrible 	2	-41.95473	-6.45690	35.49783	5	0.00003	0.19904	0.80000	1.00000	0.88889
97	-1	UNK was pretty disappointed as has	18	was pretty disappointed as has 	19	-36.82729	-11.68319	25.14410	5	0.00010	0.05389	0.80000	1.00000	0.88889
98	-1	UNK the single worst show on	38	the single worst show on 	39	-69.07395	-12.27889	56.79506	5	0.00000	0.04643	0.80000	1.00000	0.88889
99	-1	UNK your life 2/10 i am	38	your life 2 10 i 	39	-33.76226	-5.65799	28.10427	5	0.00022	0.24305	0.40000	0.50000	0.44444
100	-1	UNK safe and/or dull the pianist	38	safe and or dull the 	39	-42.57819	-14.17223	28.40596	5	0.00002	0.02892	0.40000	0.50000	0.44444
101	-1	UNK movie any worse than this	38	movie any worse than this 	39	-45.73179	-7.22925	38.50254	5	0.00001	0.16409	0.80000	1.00000	0.88889
102	-1	UNK the dark 8/10	39	dark 8 10 <PAD> <PAD> 	40	-16.06169	-8.09587	7.96582	5	0.01804	0.13213	0.00000	0.00000	0.00000
103	-1	UNK scarwid are great as pat	38	scarwid are great as pat 	39	-33.39248	-9.31941	24.07307	5	0.00024	0.09731	0.80000	1.00000	0.88889
104	-1	UNK to be funny in this	38	to be funny in this 	39	-34.37056	-5.05149	29.31907	5	0.00019	0.28284	0.80000	1.00000	0.88889
105	-1	UNK happening the awful choice of	38	happening the awful choice of 	39	-31.22599	-7.56991	23.65608	5	0.00041	0.15070	0.80000	1.00000	0.88889
106	-1	UNK of hollywood's best supporting star	38	of hollywood's best supporting star 	39	-35.51373	-16.65696	18.85677	5	0.00014	0.01554	0.80000	1.00000	0.88889
107	-1	UNK create a stupid disgusting film	22	create a stupid disgusting film 	23	-40.73751	-10.10197	30.63554	5	0.00004	0.08002	0.80000	1.00000	0.88889
108	-1	UNK story is excellent but like	38	story is excellent but like 	39	-27.99826	-8.42631	19.57195	5	0.00091	0.12165	0.80000	1.00000	0.88889
109	-1	UNK best stephen king	41	<PAD> <PAD> <PAD> <PAD> <PAD> 	42	-1.54323	-1.54323	0.00000	3	0.67990	0.67990	0.00000	0.00000	0.00000
110	-1	UNK about your worse than average	30	movie is terrible the plot 	31	-34.43670	-13.14467	21.29203	0	0.00018	0.03740	0.00000	0.00000	0.00000
111	-1	UNK it is refreshing to see	38	it is refreshing to see 	39	-29.37494	-3.92852	25.44642	5	0.00065	0.37451	0.80000	1.00000	0.88889
112	-1	UNK as the best film treatmant	2	as the best film treatmant 	3	-27.67424	-4.66375	23.01049	5	0.00099	0.31163	0.80000	1.00000	0.88889
113	-1	UNK that the best member of	38	that the best member of 	39	-37.83129	-7.69524	30.13605	5	0.00008	0.14605	0.80000	1.00000	0.88889
114	-1	UNK and gore annoying and pointless	38	annoying and pointless character all 	39	-49.54506	-17.16384	32.38122	4	0.00000	0.01369	0.60000	0.75000	0.66667
115	-1	UNK of the worst movie of	3	of the worst movie of 	4	-35.49483	-2.53285	32.96198	5	0.00014	0.53088	1.00000	1.25000	1.11111
116	-1	UNK of arnold's best he does	44	he does best in the 	45	-54.34062	-4.85428	49.48634	3	0.00000	0.29713	0.40000	0.50000	0.44444
117	-1	UNK think the worst thing about	38	think the worst thing about 	39	-25.39333	-2.01120	23.38213	5	0.00175	0.60483	0.80000	1.00000	0.88889
118	-1	UNK makes it funny you will	38	makes it funny you will 	39	-34.33656	-7.58698	26.74958	5	0.00019	0.15006	0.80000	1.00000	0.88889
119	-1	UNK neat not great but entertaining	47	abysmal in way i <PAD> 	48	-38.61518	-13.94932	24.66586	1	0.00006	0.03058	0.00000	0.00000	0.00000
120	-1	UNK was the best movie since	38	was the best movie since 	39	-33.32787	-4.40026	28.92761	5	0.00024	0.33285	0.80000	1.00000	0.88889
121	-1	UNK with his amazing talent this	38	with his amazing talent this 	39	-46.90419	-13.16990	33.73429	5	0.00001	0.03716	0.80000	1.00000	0.88889
122	-1	UNK 9/10 entertainment 7/10 replayable 7/10	39	9 10 entertainment 7 10 	40	-17.62297	-8.32984	9.29313	5	0.01221	0.12462	0.20000	0.25000	0.22222
123	-1	UNK this horrible waste of time	64	and total waste of time 	65	-34.70926	-3.01197	31.69729	3	0.00017	0.47096	0.60000	0.75000	0.66667
124	-1	UNK just a lame excuse to	38	just a lame excuse to 	39	-55.99963	-11.57326	44.42637	5	0.00000	0.05539	0.80000	1.00000	0.88889
125	-1	UNK is very annoying and over	38	is very annoying and over 	39	-39.22784	-8.73141	30.49643	5	0.00006	0.11272	0.80000	1.00000	0.88889
126	-1	UNK not the best way to	0	<PAD> <PAD> <PAD> <PAD> <PAD> 	1	-28.20290	-28.20290	0.00000	1	0.00087	0.00087	0.00000	0.00000	0.00000
127	-1	UNK far the worse film i	35	far the worse film i 	36	-52.24436	-4.55866	47.68570	5	0.00000	0.31993	0.80000	1.00000	0.88889
128	-1	UNK would be best served to	35	would be best served to 	36	-57.42889	-8.32885	49.10004	5	0.00000	0.12465	0.80000	1.00000	0.88889
129	-1	UNK disappointed the best bit was	16	disappointed the best bit was 	17	-37.38422	-8.10738	29.27684	5	0.00009	0.13175	0.80000	1.00000	0.88889
130	-1	UNK probably the best television show	2	probably the best television show 	3	-39.37742	-7.04448	32.33294	5	0.00005	0.17185	0.80000	1.00000	0.88889
131	-1	UNK a good 7/10 for me	38	a good 7 10 for 	39	-25.78577	-8.70615	17.07962	5	0.00159	0.11343	0.40000	0.50000	0.44444
132	-1	UNK and not funny i had	38	and not funny i had 	39	-34.90887	-8.54849	26.36038	5	0.00016	0.11799	0.80000	1.00000	0.88889
133	-1	UNK 	20	<PAD> <PAD> <PAD> <PAD> <PAD> 	21	-1.41459	-1.41459	0.00000	6	0.70212	0.70212	0.00000	0.00000	0.00000
134	-1	UNK is flagrant bad ness to	26	is flagrant bad ness to 	27	-44.00125	-15.66894	28.33231	5	0.00002	0.01990	0.80000	1.00000	0.88889
135	-1	UNK were supposedly funny were really	38	were supposedly funny were really 	39	-46.58039	-15.61555	30.96484	5	0.00001	0.02016	1.00000	1.25000	1.11111
136	-1	UNK its a great program for	9	its a great program for 	10	-42.70034	-10.18978	32.51056	5	0.00002	0.07828	0.80000	1.00000	0.88889
137	-1	UNK movie is boring the only	38	movie is boring the only 	39	-21.54489	-4.77290	16.77199	5	0.00458	0.30324	0.80000	1.00000	0.88889
138	-1	UNK episode was dull dull dull	38	episode was dull dull dull 	39	-22.03696	-6.76214	15.27482	5	0.00405	0.18442	0.80000	1.00000	0.88889
139	-1	UNK not directly funny but the	38	not directly funny but the 	39	-36.28850	-9.68525	26.60325	5	0.00011	0.08880	0.80000	1.00000	0.88889
140	-1	UNK well deserved 7/10	38	well deserved 7 10 <PAD> 	39	-13.37128	-5.27910	8.09218	6	0.03534	0.26720	0.33333	0.25000	0.28571
141	-1	UNK scene are awful the chief	38	scene are awful the chief 	39	-32.95410	-5.46349	27.49061	5	0.00026	0.25516	0.80000	1.00000	0.88889
142	-1	UNK jimmy fallon's best performance all	38	jimmy fallon's best performance all 	39	-34.90511	-8.61562	26.28949	5	0.00016	0.11603	0.80000	1.00000	0.88889
143	-1	UNK is the worst documentary to	1	is the worst documentary to 	2	-39.22286	-8.44442	30.77844	5	0.00006	0.12110	0.80000	1.00000	0.88889
144	-1	UNK happy but unfortunately it is	34	happy but unfortunately it is 	35	-23.51139	-4.27911	19.23228	5	0.00280	0.34308	0.80000	1.00000	0.88889
145	-1	UNK bad guy unfortunately most of	38	bad guy unfortunately most of 	39	-48.34706	-9.71485	38.63221	5	0.00001	0.08815	0.80000	1.00000	0.88889
146	-1	UNK move was great i am	38	move was great i am 	39	-38.25448	-5.07404	33.18044	5	0.00007	0.28125	0.80000	1.00000	0.88889
147	-1	UNK by really poor writing towards	38	by really poor writing towards 	39	-40.32567	-15.29446	25.03121	5	0.00004	0.02185	0.80000	1.00000	0.88889
148	-1	UNK and a gem a film	38	and a gem a film 	39	-36.21035	-11.98536	24.22499	5	0.00012	0.04997	0.80000	1.00000	0.88889
149	-1	UNK character portrayed perfectly by nick	38	character portrayed perfectly by nick 	39	-36.31163	-14.12923	22.18240	5	0.00011	0.02924	0.80000	1.00000	0.88889
150	-1	UNK from the best tom and	38	from the best tom and 	39	-43.98018	-10.40452	33.57566	5	0.00002	0.07419	0.80000	1.00000	0.88889
151	-1	UNK which are excellent and sure	38	which are excellent and sure 	39	-31.66843	-13.00078	18.66765	5	0.00036	0.03877	0.80000	1.00000	0.88889
152	-1	UNK not ever waste your time	38	not ever waste your time 	39	-26.95120	-11.31514	15.63606	5	0.00119	0.05908	0.80000	1.00000	0.88889
153	-1	UNK never see great character and	14	never see great character and 	15	-36.82482	-13.93663	22.88819	5	0.00010	0.03068	0.80000	1.00000	0.88889
154	-1	UNK a successful funny fantasy if	36	a successful funny fantasy if 	37	-37.13615	-15.08587	22.05028	5	0.00009	0.02302	0.80000	1.00000	0.88889
155	-1	UNK for the subtle humour in	38	for the subtle humour in 	39	-22.75350	-11.65441	11.09909	5	0.00339	0.05428	0.80000	1.00000	0.88889
156	-1	UNK i liked best and it	21	i liked best and it 	22	-35.46182	-6.56287	28.89895	5	0.00014	0.19384	0.80000	1.00000	0.88889
157	-1	UNK you will waste time and	38	you will waste time and 	39	-43.53177	-8.96378	34.56799	5	0.00002	0.10636	0.80000	1.00000	0.88889
158	-1	UNK of the best dramas ever	38	of the best dramas ever 	39	-31.24829	-4.59930	26.64899	5	0.00040	0.31669	0.80000	1.00000	0.88889
159	-1	UNK this film 10/10 however some	38	this film 10 10 however 	39	-40.68168	-9.73431	30.94737	5	0.00004	0.08772	0.40000	0.50000	0.44444
160	-1	UNK reinforce it 7/10 otto seems	38	reinforce it 7 10 otto 	39	-35.78915	-6.85581	28.93334	5	0.00013	0.18015	0.40000	0.50000	0.44444
161	-1	UNK bunch of badly realised fable	38	bunch of badly realised fable 	39	-34.49833	-7.72505	26.77328	5	0.00018	0.14497	0.80000	1.00000	0.88889
162	-1	UNK will be disappointed in this	10	will be disappointed in this 	11	-41.14861	-3.07752	38.07109	5	0.00003	0.46330	0.80000	1.00000	0.88889
163	-1	UNK is the best at playing	38	is the best at playing 	39	-29.55545	-10.46840	19.08705	5	0.00062	0.07301	0.80000	1.00000	0.88889
164	-1	UNK as the worst movie of	33	as the worst movie of 	34	-16.30546	-1.39552	14.90994	5	0.01697	0.70548	0.80000	1.00000	0.88889
165	-1	UNK from inflicting terrible act of	38	from inflicting terrible act of 	39	-40.84573	-12.10183	28.74390	5	0.00004	0.04854	0.80000	1.00000	0.88889
166	-1	UNK of 250 best movie above	38	of 250 best movie above 	39	-32.31684	-10.64500	21.67184	5	0.00031	0.06986	0.80000	1.00000	0.88889
167	-1	UNK horde of annoying character shooting	38	horde of annoying character shooting 	39	-44.75383	-7.89544	36.85839	5	0.00001	0.13892	0.80000	1.00000	0.88889
168	-1	UNK are really excellent in this	38	are really excellent in this 	39	-25.31526	-9.67859	15.63667	5	0.00178	0.08895	0.80000	1.00000	0.88889
169	-1	UNK was the best ever filmed	12	was the best ever filmed 	13	-37.26061	-7.20785	30.05276	5	0.00009	0.16497	0.80000	1.00000	0.88889
170	-1	UNK of the best cop dramas	8	of the best cop dramas 	9	-40.56860	-10.35855	30.21005	5	0.00004	0.07505	0.80000	1.00000	0.88889
171	-1	UNK in that predictable and well	38	in that predictable and well 	39	-41.47313	-12.46931	29.00382	5	0.00003	0.04428	0.80000	1.00000	0.88889
172	-1	UNK cafeteria the tedious monologue continues	38	cafeteria the tedious monologue continues 	39	-25.60201	-15.62142	9.98059	5	0.00166	0.02013	0.80000	1.00000	0.88889
173	-1	UNK did a fantastic job attempting	40	did a fantastic job attempting 	41	-46.76509	-5.35146	41.41363	5	0.00001	0.26241	0.80000	1.00000	0.88889
174	-1	UNK it the best reason to	2	better <PAD> <PAD> <PAD> <PAD> 	3	-28.98764	-26.06861	2.91903	1	0.00071	0.00148	0.00000	0.00000	0.00000
175	-1	UNK it got worse as none	38	it got worse as none 	39	-27.05452	-12.66558	14.38894	5	0.00116	0.04216	0.80000	1.00000	0.88889
176	-1	UNK is very funny has reasonably	30	is very funny has reasonably 	31	-39.38996	-12.81252	26.57744	5	0.00005	0.04063	0.80000	1.00000	0.88889
177	-1	UNK also some stupid senseless moment	38	also some stupid senseless moment 	39	-38.58167	-14.05165	24.53002	5	0.00006	0.02981	0.80000	1.00000	0.88889
178	-1	UNK with the fantastic book of	4	with the fantastic book of 	5	-33.80968	-5.58179	28.22789	5	0.00021	0.24772	0.80000	1.00000	0.88889
179	-1	UNK must be terrible to be	38	must be terrible to be 	39	-42.40191	-8.05197	34.34994	5	0.00002	0.13359	0.80000	1.00000	0.88889
180	-1	UNK plot was annoying and the	18	plot was annoying and the 	19	-39.73410	-3.49401	36.24009	5	0.00005	0.41749	0.80000	1.00000	0.88889
181	-1	UNK a god awful movie the	6	a god awful movie the 	7	-37.30878	-4.66647	32.64231	5	0.00009	0.31142	0.80000	1.00000	0.88889
182	-1	UNK did it great even before	38	did it great even before 	39	-34.78628	-16.19069	18.59559	5	0.00017	0.01746	0.80000	1.00000	0.88889
183	-1	UNK everyone look bad and claimed	24	everyone look bad and claimed 	25	-40.27815	-13.01514	27.26301	5	0.00004	0.03863	0.80000	1.00000	0.88889
184	-1	UNK and very funny however with	38	and very funny however with 	39	-63.80390	-12.99998	50.80392	5	0.00000	0.03877	0.80000	1.00000	0.88889
